season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_conference,away_conference
2025,3,Adrian,Thiel,76,0,False,False,Michigan,Presidents'
2025,3,Hampden Sydney,Washington & Jefferson,38,31,False,False,Old Dominion,Presidents'
2025,3,Dickinson,Waynesburg,52,19,False,False,Centennial,Presidents'
2025,3,Juniata,Allegheny,40,38,False,False,Landmark Conference,Presidents'
2025,3,Rowan,Moravian,56,0,False,False,New Jersey,Landmark Conference
2025,3,Delaware Valley,King's,49,7,False,True,Mid Atlantic,Mid Atlantic
2025,3,Stevenson,Widener,19,3,False,True,Mid Atlantic,Mid Atlantic
2025,3,SUNY Maritime,Anderson (IN),48,0,False,False,NEWMAC,Heartland
2025,3,Minnesota St Moorhead,Winona State,45,21,False,True,Northern Sun,Northern Sun
2025,3,Missouri,Louisiana,52,10,False,False,SEC,Sun Belt
2025,3,Tennessee Tech,Davidson,72,14,False,False,OVC-Big South,Pioneer
2025,3,Apprentice School,North Carolina Wesleyan,16,49,False,False,Independent DIII,USA South
2025,3,Wesleyan (CT),Middlebury,31,17,False,True,NESCAC,NESCAC
2025,3,Bates,Amherst,26,23,False,True,NESCAC,NESCAC
2025,3,Hillsdale,Michigan Tech,21,34,False,False,Great Midwest Athletic,GLIAC
2025,3,Edinboro,Kutztown,0,34,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,Post,Southern Connecticut State,39,30,False,True,Northeast 10,Northeast 10
2025,3,Trinity (CT),Colby,6,13,False,True,NESCAC,NESCAC
2025,3,Chowan,Valdosta State,3,56,False,True,Carolinas,Gulf South
2025,3,Wagner,Marist,10,21,False,False,NEC,Pioneer
2025,3,Mars Hill,Carson Newman,31,24,False,True,South Atlantic,South Atlantic
2025,3,Franklin & Marshall,Westminster (PA),7,27,False,False,Centennial,Presidents'
2025,3,Central State,Benedict,0,10,False,True,SIAC,SIAC
2025,3,Clarion,Shippensburg,31,24,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,Gannon,East Stroudsburg,22,69,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,Manchester,Concordia Chicago,14,35,False,False,Heartland,NACC
2025,3,Mount St Joseph,Aurora,28,35,False,False,Heartland,NACC
2025,3,UNC Pembroke,Delta State,25,21,False,False,Carolinas,Gulf South
2025,3,Calvin,Concordia (WI),34,7,False,False,Michigan,NACC
2025,3,Elizabeth City State,Johnson C. Smith,17,21,False,True,CIAA,CIAA
2025,3,Georgetown,Lafayette,37,42,False,True,Patriot,Patriot
2025,3,Howard,Morehouse,38,10,True,False,MEAC,SIAC
2025,3,Wooster,Saint Vincent,28,14,False,False,North Coast,Presidents'
2025,3,Olivet,Madonna University (Mich.),28,45,False,False,Michigan,
2025,3,Lebanon Valley,FDU Florham,37,13,False,True,Mid Atlantic,Mid Atlantic
2025,3,Coast Guard,Curry,34,24,False,False,NEWMAC,Commonwealth Coast
2025,3,Nichols,Merchant Marine,24,56,False,False,Commonwealth Coast,NEWMAC
2025,3,Truman State,Davenport,28,27,False,False,Great Lakes,GLIAC
2025,3,Hamilton,Williams,17,24,False,True,NESCAC,NESCAC
2025,3,Franklin,Hope,14,38,False,False,Heartland,Michigan
2025,3,Baldwin Wallace,Wilmington (OH),63,21,False,True,Ohio,Ohio
2025,3,Capital,Catholic,36,20,False,False,Ohio,Landmark Conference
2025,3,Hanover,Butler,7,16,False,False,Heartland,Pioneer
2025,3,Bemidji State,Sioux Falls,23,56,False,True,Northern Sun,Northern Sun
2025,3,Wisconsin Stevens Point,St. Norbert,41,17,False,False,Wisconsin,NACC
2025,3,Sewanee,Brevard,10,26,False,False,Southern Athletic,USA South
2025,3,Roosevelt,Southwest Baptist,34,40,False,False,GLIAC,Great Lakes
2025,3,Illinois College,Lake Forest,28,25,False,True,Midwest,Midwest
2025,3,Wisconsin Stout,Wartburg,0,16,False,False,Wisconsin,American Rivers
2025,3,Wisconsin River Falls,Coe,59,47,False,False,Wisconsin,American Rivers
2025,3,Knox,Ripon,7,50,False,True,Midwest,Midwest
2025,3,Crown,Simpson (IA),7,45,False,False,Upper Midwest,American Rivers
2025,3,Buena Vista,Wisconsin Lutheran,17,6,False,False,American Rivers,NACC
2025,3,Nebraska Wesleyan,Mayville State,13,20,False,False,American Rivers,
2025,3,Central College,Randolph Macon,10,0,False,False,American Rivers,Old Dominion
2025,3,Lakeland,Greenville,28,29,False,False,NACC,Upper Midwest
2025,3,McDaniel,Salisbury,7,62,False,False,Centennial,New Jersey
2025,3,North Central College,Wisconsin Oshkosh,45,14,False,False,CCIW,Wisconsin
2025,3,Saint John's (MN),Minnesota Morris,49,0,False,False,Minnesota,Upper Midwest
2025,3,New England College,MIT,0,55,True,False,,NEWMAC
2025,3,Elmhurst,Rockford,34,30,False,False,CCIW,NACC
2025,3,Jamestown,Southwest Minnesota State,7,12,True,False,Northern Sun,Northern Sun
2025,3,Saint Xavier (IL),Wisconsin Whitewater,0,37,True,False,,Wisconsin
2025,3,Huntingdon,Hendrix,28,30,False,False,USA South,Southern Athletic
2025,3,Cornell (IA),Chicago,12,28,False,True,Midwest,Midwest
2025,3,Holy Cross,Rhode Island,7,9,False,False,Patriot,Coastal Athletic
2025,3,South Dakota,Northern Colorado,24,17,False,False,MVFC,Big Sky
2025,3,Indianapolis,Ashland,33,26,False,False,Great Lakes,Great Midwest Athletic
2025,3,West Alabama,Charleston (WV),28,24,False,False,Gulf South,Mountain East
2025,3,Colorado School of Mines,Washburn,41,27,False,False,Rocky Mountain,Mid America
2025,3,Anderson (SC),Tusculum,30,0,False,True,South Atlantic,South Atlantic
2025,3,Martin Luther,Luther,34,0,False,False,Upper Midwest,American Rivers
2025,3,Ohio Wesleyan,Maryville (TN),24,48,False,False,North Coast,USA South
2025,3,Ball State,New Hampshire,34,29,False,False,Mid-American,Coastal Athletic
2025,3,Grinnell,Beloit,24,0,False,True,Midwest,Midwest
2025,3,Monmouth (IL),Lawrence,78,7,False,True,Midwest,Midwest
2025,3,Bridgewater State,Westfield State,29,16,False,True,MSCAC,MSCAC
2025,3,Western Carolina,Elon,31,37,False,False,Southern,Coastal Athletic
2025,3,Northwest Missouri State,Texas A&M-Kingsville,49,20,False,False,Mid America,Lone Star
2025,3,Montana,North Dakota,24,23,False,False,Big Sky,MVFC
2025,3,Bowdoin,Tufts,0,13,False,True,NESCAC,NESCAC
2025,3,Minot State,Concordia St. Paul,21,27,False,True,Northern Sun,Northern Sun
2025,3,Eastern Illinois,Illinois State,30,42,False,False,OVC-Big South,MVFC
2025,3,University of Mary,Augustana (SD),20,21,False,True,Northern Sun,Northern Sun
2025,3,Southern Nazarene,Southern Arkansas,18,26,False,True,Great American,Great American
2025,3,Delaware,UConn,44,41,False,False,Conference USA,FBS Independents
2025,3,Jackson State,Tuskegee,30,0,False,False,SWAC,SIAC
2025,3,Delaware State,Bowie State,36,14,False,False,MEAC,CIAA
2025,3,Montana State,San Diego,41,7,False,False,Big Sky,Pioneer
2025,3,Rutgers,Norfolk State,60,10,False,False,Big Ten,MEAC
2025,3,Campbell,Furman,24,28,False,False,Coastal Athletic,Southern
2025,3,Penn State,Villanova,52,6,False,False,Big Ten,Coastal Athletic
2025,3,Purdue,USC,17,33,False,True,Big Ten,Big Ten
2025,3,West Virginia,Pittsburgh,31,24,False,False,Big 12,ACC
2025,3,Cincinnati,Northwestern State,70,0,False,False,Big 12,Southland
2025,3,Michigan State,Youngstown State,41,24,False,False,Big Ten,MVFC
2025,3,Tennessee,Georgia,41,44,False,True,SEC,SEC
2025,3,Bucknell,VMI,35,28,False,False,Patriot,Southern
2025,3,Texas Tech,Oregon State,45,14,False,False,Big 12,Pac-12
2025,3,Upper Iowa,South Dakota Mines,58,14,False,False,Great Lakes,Rocky Mountain
2025,3,North Carolina,Richmond,41,6,False,False,ACC,Patriot
2025,3,Stony Brook,Fordham,41,18,False,False,Coastal Athletic,Patriot
2025,3,North Texas,Washington State,59,10,False,False,American Athletic,Pac-12
2025,3,Missouri State,SMU,10,28,False,False,Conference USA,ACC
2025,3,UTSA,Incarnate Word,48,20,False,False,American Athletic,Southland
2025,3,Toledo,Morgan State,60,0,False,False,Mid-American,MEAC
2025,3,North Dakota State,Southeast Missouri State,41,14,False,False,MVFC,OVC-Big South
2025,3,Edward Waters,Virginia Union,41,38,False,False,SIAC,CIAA
2025,3,Ohio Northern,Heidelberg,33,13,False,True,Ohio,Ohio
2025,3,Idaho,Utah Tech,20,6,False,False,Big Sky,UAC
2025,3,Charleston Southern,Lindenwood,28,35,False,True,OVC-Big South,OVC-Big South
2025,3,Willamette,Pacific (OR),0,42,False,True,Northwest,Northwest
2025,3,Pacific Lutheran,Simpson (CA),42,16,False,False,Northwest,
2025,3,Lake Erie,Wheeling,31,35,False,False,Great Midwest Athletic,Mountain East
2025,3,IU Pennsylvania,Lock Haven,42,10,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,Lewis & Clark,George Fox,38,10,False,True,Northwest,Northwest
2025,3,UMass Dartmouth,Fitchburg State,25,24,False,True,MSCAC,MSCAC
2025,3,Eastern Oregon,Whitworth,16,10,True,False,,Northwest
2025,3,Arkansas State,Iowa State,16,24,False,False,Sun Belt,Big 12
2025,3,Texas,UTEP,27,10,False,False,SEC,Conference USA
2025,3,Tennessee State,Alabama A&M,21,23,False,False,OVC-Big South,SWAC
2025,3,Miami,South Florida,49,12,False,False,ACC,American Athletic
2025,3,Northern Iowa,Eastern Washington,17,14,False,False,MVFC,Big Sky
2025,3,Minnesota Duluth,Minnesota State,17,14,False,True,Northern Sun,Northern Sun
2025,3,Pittsburg State,Grand Valley State,17,14,False,False,Mid America,GLIAC
2025,3,Nevada,Middle Tennessee,13,14,False,False,Mountain West,Conference USA
2025,3,Bowling Green,Liberty,23,13,False,False,Mid-American,Conference USA
2025,3,Alabama State,Miles,37,9,False,False,SWAC,SIAC
2025,3,Lyon,Arkansas Baptist,19,20,False,False,Southern Collegiate Athletic,
2025,3,West Georgia,East Tennessee State,35,31,False,False,UAC,Southern
2025,3,Allen,Lane College,29,21,False,True,SIAC,SIAC
2025,3,Methodist,Guilford,40,42,False,False,USA South,Old Dominion
2025,3,West Florida,Shorter,42,20,False,True,Gulf South,Carolinas
2025,3,Arkansas-Pine Bluff,Lincoln (CA),34,8,False,False,SWAC,Independent DII
2025,3,Mercer,Wofford,22,21,False,True,Southern,Southern
2025,3,Chattanooga,Stetson,63,0,False,False,Southern,Pioneer
2025,3,Utica,Rensselaer,41,14,False,False,Empire 8,Liberty League
2025,3,Lenoir Rhyne,Emory & Henry,31,28,False,True,South Atlantic,South Atlantic
2025,3,Catawba,UVA Wise,44,34,False,True,South Atlantic,South Atlantic
2025,3,Florida International,Florida Atlantic,38,28,False,False,Conference USA,American Athletic
2025,3,Marshall,Eastern Kentucky,38,7,False,False,Sun Belt,UAC
2025,3,Franklin Pierce,Pace,30,6,False,True,Northeast 10,Northeast 10
2025,3,Saginaw Valley State,Northwood,14,38,False,False,GLIAC,Great Midwest Athletic
2025,3,Kennesaw State,Merrimack,27,13,False,False,Conference USA,FCS Independents
2025,3,Slippery Rock,Shepherd,35,28,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,South Carolina State,Bethune-Cookman,55,41,False,False,MEAC,SWAC
2025,3,Charlotte,Monmouth,42,35,False,False,American Athletic,Coastal Athletic
2025,3,Hiram,Oberlin,58,21,False,True,Presidents',North Coast
2025,3,Mississippi State,Alcorn State,63,0,False,False,SEC,SWAC
2025,3,Maine,Stonehill,10,13,False,False,Coastal Athletic,NEC
2025,3,Robert Morris,West Liberty,28,14,False,False,NEC,Mountain East
2025,3,North Carolina Central,Fayetteville State,49,19,False,False,MEAC,CIAA
2025,3,Wingate,Bluefield State,72,7,False,False,South Atlantic,CIAA
2025,3,Ferris State,Tiffin,41,34,False,False,GLIAC,Great Midwest Athletic
2025,3,Winston-Salem State,Lincoln (PA),51,14,False,True,CIAA,CIAA
2025,3,Averett,Southern Virginia,14,46,False,False,Old Dominion,USA South
2025,3,Bryant,Bentley,42,6,False,False,Coastal Athletic,Northeast 10
2025,3,Texas Southern,Lamar,7,31,False,False,SWAC,Southland
2025,3,Northern State,Wayne State (NE),26,7,False,True,Northern Sun,Northern Sun
2025,3,Geneva,Shenandoah,28,29,False,False,Presidents',Old Dominion
2025,3,Presbyterian,Erskine,42,14,False,False,Pioneer,Carolinas
2025,3,North Alabama,Northeastern State,49,21,False,False,UAC,Independent DII
2025,3,Western Illinois,Valparaiso,51,30,False,False,OVC-Big South,Pioneer
2025,3,North Greenville,Barton,41,28,False,False,Carolinas,Carolinas
2025,3,Illinois,Western Michigan,38,0,False,False,Big Ten,Mid-American
2025,3,Ohio State,Ohio,37,9,False,False,Big Ten,Mid-American
2025,3,Bethel (MN),Northwestern (MN),50,3,False,False,Minnesota,Upper Midwest
2025,3,Missouri Western,Missouri S&T,27,10,False,False,Mid America,Great Lakes
2025,3,Trinity (TX),Belhaven,49,0,False,False,Southern Athletic,USA South
2025,3,Trine,Rose Hulman,27,10,False,False,Michigan,Heartland
2025,3,East Texas Baptist,Oklahoma Panhandle,28,0,False,False,American Southwest,Independent DII
2025,3,UT Martin,Southern Illinois,10,37,False,False,OVC-Big South,MVFC
2025,3,Georgia State,Murray State,37,21,False,False,Sun Belt,MVFC
2025,3,SE Louisiana,Mississippi Valley State,56,3,False,False,Southland,SWAC
2025,3,Rice,Prairie View A&M,38,17,False,False,American Athletic,SWAC
2025,3,William Jewell,Kentucky Wesleyan,48,21,False,False,Great Lakes,Great Midwest Athletic
2025,3,McNeese,Weber State,41,42,False,False,Southland,Big Sky
2025,3,Grambling,Kentucky State,37,31,False,False,SWAC,SIAC
2025,3,Austin Peay,Morehead State,56,7,False,False,UAC,Pioneer
2025,3,Hardin Simmons,McMurry,24,19,False,False,American Southwest,Southern Collegiate Athletic
2025,3,Marietta,Otterbein,47,31,False,True,Ohio,Ohio
2025,3,Rhodes,Austin,31,17,False,False,Southern Athletic,Southern Collegiate Athletic
2025,3,Ole Miss,Arkansas,41,35,False,True,SEC,SEC
2025,3,Virginia Tech,Old Dominion,26,45,False,False,ACC,Sun Belt
2025,3,Southern Miss,App State,38,22,False,True,Sun Belt,Sun Belt
2025,3,Benedictine (IL),Loras,20,13,False,False,NACC,American Rivers
2025,3,North Carolina A&T,Hampton,33,30,False,True,Coastal Athletic,Coastal Athletic
2025,3,Gardner-Webb,The Citadel,23,13,False,False,OVC-Big South,Southern
2025,3,South Dakota State,Drake,37,21,False,False,MVFC,Pioneer
2025,3,UAlbany,New Haven,17,24,False,False,Coastal Athletic,NEC
2025,3,Florida A&M,Albany State,33,25,False,False,SWAC,SIAC
2025,3,Central Arkansas,Tarleton State,10,56,False,True,UAC,UAC
2025,3,Georgia Southern,Jacksonville State,41,34,False,False,Sun Belt,Conference USA
2025,3,Dubuque,Wisconsin Platteville,27,56,False,False,American Rivers,Wisconsin
2025,3,Millsaps,Centenary (LA),56,14,False,False,Southern Athletic,Southern Collegiate Athletic
2025,3,Texas Lutheran,Howard Payne,18,28,False,False,Southern Collegiate Athletic,American Southwest
2025,3,Arkansas Monticello,East Central,13,38,False,True,Great American,Great American
2025,3,Newberry,Point University,49,0,False,False,South Atlantic,
2025,3,Centre,DePauw,14,35,False,False,Southern Athletic,North Coast
2025,3,LSU,Florida,20,10,False,True,SEC,SEC
2025,3,Coastal Carolina,East Carolina,0,38,False,False,Sun Belt,American Athletic
2025,3,LaGrange,Berry,0,48,False,False,USA South,Southern Athletic
2025,3,Iowa,Massachusetts,47,7,False,False,Big Ten,Mid-American
2025,3,Louisiana Tech,New Mexico State,49,14,False,True,Conference USA,Conference USA
2025,3,Notre Dame,Texas A&M,40,41,False,False,FBS Independents,SEC
2025,3,Kentucky,Eastern Michigan,48,23,False,False,SEC,Mid-American
2025,3,South Carolina,Vanderbilt,7,31,False,True,SEC,SEC
2025,3,Chadron State,Black Hills State,31,28,False,True,Rocky Mountain,Rocky Mountain
2025,3,Fort Hays,Nebraska Kearney,26,7,False,True,Mid America,Mid America
2025,3,Tulane,Duke,34,27,False,False,American Athletic,ACC
2025,3,UT Rio Grande Valley,Langston,80,0,False,False,Southland,
2025,3,TCU,Abilene Christian,42,21,False,False,Big 12,UAC
2025,3,Stephen F. Austin,Sul Ross State,63,0,False,False,Southland,Lone Star
2025,3,Southwestern U,Puget Sound,51,43,False,False,Southern Athletic,Northwest
2025,3,Westminster (MO),Eureka,29,6,False,False,Upper Midwest,NACC
2025,3,Wyoming,Utah,6,31,False,False,Mountain West,Big 12
2025,3,Cal Poly,Western Oregon,56,7,False,False,Big Sky,Lone Star
2025,3,Tulsa,Navy,23,42,False,True,American Athletic,American Athletic
2025,3,Ouachita Baptist,Southeastern Oklahoma State,41,21,False,True,Great American,Great American
2025,3,Oklahoma Baptist,Henderson State,14,28,False,True,Great American,Great American
2025,3,Eastern New Mexico,Angelo State,20,31,False,True,Lone Star,Lone Star
2025,3,Western New Mexico,West Texas,27,58,False,True,Lone Star,Lone Star
2025,3,UAB,Akron,31,28,False,False,American Athletic,Mid-American
2025,3,Southern Utah,Northern Arizona,49,52,False,False,UAC,Big Sky
2025,3,Sacramento State,Mercyhurst,49,28,False,False,Big Sky,NEC
2025,3,Utah State,Air Force,49,30,False,True,Mountain West,Mountain West
2025,3,Fresno State,Southern,56,7,False,False,Mountain West,SWAC
2025,3,Arizona State,Texas State,34,15,False,False,Big 12,Sun Belt
2025,3,Stanford,Boston College,30,20,False,True,ACC,ACC
2025,3,California,Minnesota,27,14,False,False,ACC,Big Ten
2025,3,Hawai'i,Portland State,23,3,False,False,Mountain West,Big Sky
2025,4,Benedict,Tuskegee,45,24,False,True,SIAC,SIAC
2025,4,Charlotte,Rice,17,28,False,True,American Athletic,American Athletic
2025,4,Assumption,Saint Anselm,30,8,False,True,Northeast 10,Northeast 10
2025,4,Lafayette,Columbia,38,14,False,False,Patriot,Ivy
2025,4,Oklahoma State,Tulsa,12,19,False,False,Big 12,American Athletic
2025,4,Rutgers,Iowa,28,38,False,True,Big Ten,Big Ten
2025,4,South Florida,South Carolina State,63,14,False,False,American Athletic,MEAC
2025,4,North Carolina Wesleyan,Sewanee,0,33,False,False,USA South,Southern Athletic
2025,4,Army,North Texas,38,45,False,True,American Athletic,American Athletic
2025,4,Carnegie Mellon,Berry,17,9,False,False,Presidents',Southern Athletic
2025,4,Rensselaer,Brockport,30,24,False,False,Liberty League,Empire 8
2025,4,Miami (OH),UNLV,38,41,False,False,Mid-American,Mountain West
2025,4,Utah,Texas Tech,10,34,False,True,Big 12,Big 12
2025,4,Ohio Dominican,Tiffin,20,14,False,True,Great Midwest Athletic,Great Midwest Athletic
2025,4,Dean,Westfield State,6,48,False,False,MSCAC,MSCAC
2025,4,Bridgewater State,Plymouth State,21,42,False,True,MSCAC,MSCAC
2025,4,Kutztown,Gannon,46,7,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,4,Albright,Delaware Valley,28,35,False,True,Mid Atlantic,Mid Atlantic
2025,4,Western New England,Worcester State,48,13,False,False,Commonwealth Coast,MSCAC
2025,4,Brown,Georgetown,46,0,False,False,Ivy,Patriot
2025,4,Morgan State,Central State,27,0,False,False,MEAC,SIAC
2025,4,Princeton,San Diego,35,42,False,False,Ivy,Pioneer
2025,4,Wisconsin,Maryland,10,27,False,True,Big Ten,Big Ten
2025,4,Howard Payne,Wayland Baptist,18,21,False,False,American Southwest,
2025,4,Framingham State,UMass Dartmouth,14,10,False,True,MSCAC,MSCAC
2025,4,Clemson,Syracuse,21,34,False,True,ACC,ACC
2025,4,Albion,Rose Hulman,25,17,False,False,Michigan,Heartland
2025,4,Vermont State Castleton,New England,8,35,False,False,New Jersey,Commonwealth Coast
2025,4,Louisville,Bowling Green,40,17,False,False,ACC,Mid-American
2025,4,TCU,SMU,35,24,False,False,Big 12,ACC
2025,4,Memphis,Arkansas,32,31,False,False,American Athletic,SEC
2025,4,Virginia Tech,Wofford,38,6,False,False,ACC,Southern
2025,4,Northwood,Thomas More,10,6,False,True,Great Midwest Athletic,Great Midwest Athletic
2025,4,Shorter,Virginia Lynchburg,57,20,False,False,Carolinas,
2025,4,California (PA),Lock Haven,42,6,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,4,Yale,Holy Cross,28,10,False,False,Ivy,Patriot
2025,4,Endicott,SUNY Maritime,41,7,False,False,Commonwealth Coast,NEWMAC
2025,4,Fitchburg State,New England College,48,0,False,False,MSCAC,
2025,4,Mary Hardin Baylor,Wisconsin Whitewater,6,26,False,False,American Southwest,Wisconsin
2025,4,Wilkes,Muhlenberg,18,26,False,False,Landmark Conference,Centennial
